,device_id,date,call_type,call_duration,part_of_the_day
3460,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,15,PART_2
3461,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,9,PART_2
3462,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,478,PART_2
3463,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,32,PART_2
3464,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,391,PART_2
3465,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,0,PART_2
3466,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,0,PART_2
3467,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,17,PART_2
3468,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,30,PART_2
3469,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,68,PART_2
3470,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,156,PART_3
3471,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,0,PART_3
3472,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,18,PART_3
3473,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,22,PART_3
3474,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,61,PART_3
3475,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,152,PART_3
3476,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,390,PART_3
3477,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,333,PART_3
3478,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,605,PART_3
3479,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,0,PART_3
3480,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,98,PART_3
3481,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,0,PART_3
3482,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-31,2,141,PART_3
3483,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-31,2,75,PART_3
3484,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,275,PART_3
3485,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,348,PART_3
3486,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,0,PART_3
3487,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,0,PART_3
3488,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,226,PART_3
3489,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,123,PART_3
3490,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,217,PART_3
3491,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,4,PART_3
3492,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,117,PART_3
3493,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,15,PART_3
3494,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,66,PART_3
3495,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-31,1,27,PART_4
3496,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,469,PART_4
3497,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,5,PART_1
3498,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,25,PART_1
3499,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3500,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,84,PART_2
3501,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,21,PART_2
3502,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,2,146,PART_2
3503,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3504,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3505,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,141,PART_2
3506,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,92,PART_2
3507,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,6,PART_2
3508,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,40,PART_2
3509,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,354,PART_2
3510,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,264,PART_2
3511,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,156,PART_2
3512,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,140,PART_2
3513,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,42,PART_2
3514,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,29,PART_2
3515,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,6,PART_2
3516,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,8,PART_2
3517,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,5,PART_2
3518,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,67,PART_2
3519,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3520,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3521,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,512,PART_2
3522,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,492,PART_2
3523,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,193,PART_2
3524,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,114,PART_2
3525,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3526,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,23,PART_2
3527,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3528,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3529,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,76,PART_2
3530,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,284,PART_2
3531,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,68,PART_2
3532,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,66,PART_2
3533,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,4,PART_2
3534,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,61,PART_2
3535,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,388,PART_2
3536,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,151,PART_2
3537,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3538,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,130,PART_2
3539,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3540,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_2
3541,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,43,PART_3
3542,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_3
3543,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,97,PART_3
3544,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,2,9,PART_3
3545,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,59,PART_3
3546,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,198,PART_3
3547,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,139,PART_3
3548,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,212,PART_3
3549,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,15,PART_3
3550,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_3
3551,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,160,PART_3
3552,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,65,PART_3
3553,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,130,PART_3
3554,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,34,PART_3
3555,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,1,19,PART_3
3556,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,32,PART_3
3557,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,25,PART_3
3558,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,69,PART_3
3559,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,120,PART_3
3560,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,6,PART_3
3561,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,21,PART_3
3562,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,110,PART_3
3563,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,37,PART_3
3564,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,75,PART_3
3565,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,22,PART_3
3566,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,41,PART_3
3567,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,2,169,PART_3
3568,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,2,47,PART_3
3569,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,2,0,PART_3
3570,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,2,85,PART_3
3571,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,1,47,PART_3
3572,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,16,PART_3
3573,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_3
3574,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,9,PART_3
3575,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,23,PART_3
3576,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,1,36,PART_3
3577,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,1,93,PART_3
3578,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,22,PART_3
3579,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_3
3580,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,1,155,PART_3
3581,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,1,16,PART_4
3582,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,2,31,PART_4
3583,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,2,167,PART_4
3584,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,2,0,PART_4
3585,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,1,92,PART_4
3586,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,2,0,PART_4
3587,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,26,PART_4
3588,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,23,PART_4
3589,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,27,PART_4
3590,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,24,PART_4
3591,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,95,PART_4
3592,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,25,PART_4
3593,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,26,PART_4
3594,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,65,PART_4
3595,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,20,PART_4
3596,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,37,PART_4
3597,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_4
3598,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,0,PART_4
3599,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,26,PART_4
3600,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,29,PART_4
3601,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,603,PART_1
3602,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,74,PART_1
3603,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_1
3604,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,95,PART_1
3605,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_1
3606,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_1
3607,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,82,PART_1
3608,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,214,PART_1
3609,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-02,1,10,PART_1
3610,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_2
3611,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,482,PART_2
3612,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,123,PART_2
3613,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3614,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,119,PART_2
3615,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,40,PART_2
3616,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,58,PART_2
3617,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,122,PART_2
3618,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,17,PART_2
3619,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3620,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,11,PART_2
3621,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3622,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,20,PART_2
3623,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3624,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,12,PART_2
3625,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,17,PART_2
3626,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,408,PART_2
3627,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,54,PART_2
3628,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,14,PART_2
3629,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,246,PART_2
3630,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,57,PART_2
3631,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,98,PART_2
3632,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3633,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3634,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,101,PART_2
3635,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3636,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,56,PART_2
3637,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,373,PART_2
3638,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,0,PART_2
3639,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,24,PART_2
3640,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,7,PART_2
3641,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,183,PART_2
3642,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,85,PART_2
3643,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,13,PART_2
3644,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,3,PART_2
3645,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3646,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,107,PART_2
3647,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,583,PART_2
3648,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,21,PART_2
3649,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,52,PART_2
3650,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3651,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,33,PART_2
3652,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_2
3653,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,244,PART_2
3654,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,178,PART_2
3655,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,6,PART_2
3656,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,453,PART_3
3657,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3658,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3659,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_3
3660,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3661,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3662,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,234,PART_3
3663,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,56,PART_3
3664,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,702,PART_3
3665,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,203,PART_3
3666,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,12,PART_3
3667,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,465,PART_3
3668,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,187,PART_3
3669,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,19,PART_3
3670,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_3
3671,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,18,PART_3
3672,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,6,PART_3
3673,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3674,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3675,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,57,PART_3
3676,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,11,PART_3
3677,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3678,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3679,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_3
3680,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,66,PART_3
3681,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3682,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,14,PART_3
3683,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,116,PART_3
3684,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3685,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,10,PART_3
3686,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,85,PART_3
3687,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,0,PART_3
3688,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,232,PART_3
3689,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,84,PART_3
3690,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_3
3691,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,0,PART_3
3692,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,61,PART_3
3693,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,115,PART_3
3694,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,49,PART_3
3695,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,28,PART_3
3696,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,29,PART_3
3697,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,29,PART_3
3698,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,11,PART_3
3699,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-02,1,197,PART_3
3700,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,20,PART_4
3701,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-02,1,13,PART_4
3702,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,27,PART_4
3703,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,26,PART_4
3704,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,26,PART_4
3705,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,92,PART_4
3706,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,260,PART_4
3707,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_1
3708,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,39,PART_1
3709,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,226,PART_1
3710,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,43,PART_1
3711,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,9,PART_1
3712,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,101,PART_1
3713,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,80,PART_1
3714,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,32,PART_1
3715,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,158,PART_1
3716,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,36,PART_2
3717,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,249,PART_2
3718,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,146,PART_2
3719,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_2
3720,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_2
3721,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_2
3722,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,35,PART_2
3723,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,107,PART_2
3724,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,25,PART_2
3725,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,75,PART_2
3726,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,69,PART_2
3727,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_2
3728,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,1,21,PART_2
3729,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,1,610,PART_2
3730,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,7,PART_2
3731,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,3,PART_2
3732,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,147,PART_2
3733,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_2
3734,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,90,PART_2
3735,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,0,PART_2
3736,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,48,PART_2
3737,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,42,PART_2
3738,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,342,PART_2
3739,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,71,PART_2
3740,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_2
3741,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,107,PART_2
3742,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,2,25,PART_2
3743,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,185,PART_2
3744,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,58,PART_2
3745,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,2,29,PART_2
3746,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_2
3747,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,0,PART_2
3748,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,63,PART_2
3749,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,5,PART_2
3750,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,30,PART_2
3751,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,200,PART_2
3752,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,312,PART_2
3753,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,7,PART_2
3754,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,2568,PART_2
3755,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,0,PART_3
3756,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,349,PART_3
3757,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,80,PART_3
3758,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,0,PART_3
3759,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,1,PART_3
3760,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,430,PART_3
3761,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,10,PART_3
3762,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,0,PART_3
3763,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,127,PART_3
3764,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,316,PART_3
3765,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,80,PART_3
3766,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,1,26,PART_3
3767,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,2,0,PART_3
3768,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,1,18,PART_3
3769,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,2,50,PART_3
3770,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,54,PART_3
3771,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,38,PART_3
3772,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,2,11,PART_3
3773,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,2,0,PART_3
3774,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,78,PART_3
3775,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,11,PART_3
3776,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,0,PART_3
3777,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,12,PART_3
3778,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,56,PART_3
3779,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,2,27,PART_3
3780,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,5,PART_3
3781,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,5,PART_3
3782,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,9,PART_3
3783,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-04,1,31,PART_1
3784,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-04,2,155,PART_1
3785,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,2,67,PART_2
3786,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-04,2,0,PART_2
3787,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,1,249,PART_2
3788,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,2,66,PART_2
3789,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,2,780,PART_2
