,device_id,date,call_type,counter,part_of_the_day
1175,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-22,1,2,PART_3
1176,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,2,1,PART_3
1177,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,1,1,PART_3
1178,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-22,1,1,PART_3
1179,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-22,3,1,PART_3
1180,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,1,1,PART_3
1181,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,2021-05-22,3,1,PART_3
1182,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,1,2,PART_4
1183,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,3,1,PART_4
1184,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-22,1,2,PART_4
1185,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,2,1,PART_4
1186,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-22,2,1,PART_4
1187,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,2,1,PART_1
1188,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,1,1,PART_1
1189,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,1,2,PART_1
1190,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-23,2,9,PART_2
1191,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-23,1,1,PART_2
1192,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-23,1,1,PART_2
1193,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,2,7,PART_2
1194,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,2,1,PART_2
1195,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,1,1,PART_2
1196,a52ba679-4568-4f64-965c-2043909764e6,2021-05-22,1,1,PART_2
1197,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-23,3,2,PART_2
1198,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,3,1,PART_2
1199,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,1,1,PART_2
1200,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,2,2,PART_2
1201,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,2,2,PART_2
1202,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,3,1,PART_2
1203,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,3,2,PART_3
1204,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,2,1,PART_3
1205,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,2,11,PART_3
1206,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,1,4,PART_3
1207,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,1,4,PART_3
1208,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,2,4,PART_3
1209,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,3,1,PART_3
1210,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,2,2,PART_3
1211,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,1,1,PART_3
1212,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,3,4,PART_3
1213,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-23,3,1,PART_3
1214,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-23,3,1,PART_3
1215,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-23,1,1,PART_3
1216,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-23,3,1,PART_4
1217,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-23,2,2,PART_4
1218,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,2,2,PART_1
1219,a52ba679-4568-4f64-965c-2043909764e6,2021-05-23,1,1,PART_2
1220,a52ba679-4568-4f64-965c-2043909764e6,2021-05-23,2,4,PART_3
1221,a52ba679-4568-4f64-965c-2043909764e6,2021-05-23,3,1,PART_3
1222,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-24,3,2,PART_1
1223,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-24,1,1,PART_1
1224,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-24,2,1,PART_1
1225,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-24,1,2,PART_1
1226,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-24,2,1,PART_2
1227,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-24,3,2,PART_2
1228,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,1,2,PART_2
1229,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,2021-05-23,2,1,PART_4
1230,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,2021-05-24,2,1,PART_2
1231,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,1,3,PART_2
1232,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,2,1,PART_2
1233,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,2,2,PART_2
1234,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-24,2,3,PART_2
1235,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-24,3,2,PART_2
1236,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,1,2,PART_2
1237,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,2,3,PART_2
1238,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,3,1,PART_2
1239,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-24,1,1,PART_3
1240,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2021-05-23,1,1,PART_4
1241,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,2,4,PART_3
1242,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,3,4,PART_3
1243,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-24,3,4,PART_3
1244,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,1,2,PART_3
1245,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-24,2,2,PART_3
1246,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,1,1,PART_3
1247,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-24,2,1,PART_3
1248,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,1,2,PART_3
1249,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,2,4,PART_3
1250,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-24,2,1,PART_3
1251,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,3,1,PART_3
1252,a52ba679-4568-4f64-965c-2043909764e6,2021-05-24,2,1,PART_1
1253,a52ba679-4568-4f64-965c-2043909764e6,2021-05-24,1,2,PART_1
1254,a52ba679-4568-4f64-965c-2043909764e6,2021-05-24,2,10,PART_2
1255,a52ba679-4568-4f64-965c-2043909764e6,2021-05-24,3,1,PART_2
1256,a52ba679-4568-4f64-965c-2043909764e6,2021-05-24,1,3,PART_2
1257,a52ba679-4568-4f64-965c-2043909764e6,2021-05-24,1,6,PART_3
1258,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-24,2,2,PART_3
1259,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,2,1,PART_4
1260,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,1,1,PART_4
1261,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-25,1,1,PART_1
1262,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-25,3,1,PART_1
1263,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-25,2,1,PART_1
1264,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,1,2,PART_1
1265,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,1,4,PART_2
1266,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,1,1,PART_1
1267,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,2,5,PART_2
1268,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,3,1,PART_2
1269,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,1,6,PART_2
1270,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,2,7,PART_2
1271,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-25,3,2,PART_2
1272,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,3,2,PART_2
1273,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-25,2,2,PART_2
1274,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,3,1,PART_2
1275,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,2,6,PART_2
1276,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-25,1,1,PART_2
1277,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,2,2,PART_2
1278,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-25,2,2,PART_2
1279,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-25,1,1,PART_2
1280,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,3,1,PART_2
1281,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,1,4,PART_2
1282,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,1,2,PART_2
1283,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,1,3,PART_3
1284,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-25,2,3,PART_3
1285,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,3,2,PART_3
1286,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,2,1,PART_3
1287,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-25,3,5,PART_3
1288,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,2,10,PART_3
1289,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,3,3,PART_3
1290,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,3,4,PART_3
1291,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,1,3,PART_3
1292,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,2,1,PART_3
1293,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-25,1,1,PART_3
1294,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-25,3,1,PART_3
1295,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-25,1,2,PART_3
1296,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,2,4,PART_4
1297,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,1,4,PART_4
1298,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-25,1,1,PART_4
1299,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-25,1,1,PART_4
1300,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,3,2,PART_1
1301,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,2,2,PART_1
1302,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,1,1,PART_1
1303,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,3,1,PART_1
1304,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-26,3,1,PART_1
1305,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,2,3,PART_2
1306,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,2,2,PART_1
1307,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-26,2,1,PART_1
1308,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,1,9,PART_2
1309,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,1,3,PART_2
1310,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-26,1,1,PART_2
1311,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-26,2,1,PART_2
1312,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,1,1,PART_2
1313,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-26,1,2,PART_2
1314,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,3,2,PART_2
1315,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,3,2,PART_2
1316,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,2,6,PART_2
1317,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,1,1,PART_2
1318,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,2,1,PART_2
1319,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-26,2,1,PART_2
1320,a52ba679-4568-4f64-965c-2043909764e6,2021-05-25,2,4,PART_1
1321,a52ba679-4568-4f64-965c-2043909764e6,2021-05-25,1,3,PART_1
1322,a52ba679-4568-4f64-965c-2043909764e6,2021-05-25,1,4,PART_2
1323,a52ba679-4568-4f64-965c-2043909764e6,2021-05-25,3,1,PART_2
1324,a52ba679-4568-4f64-965c-2043909764e6,2021-05-25,2,1,PART_2
1325,a52ba679-4568-4f64-965c-2043909764e6,2021-05-25,2,7,PART_3
1326,a52ba679-4568-4f64-965c-2043909764e6,2021-05-26,1,5,PART_1
1327,a52ba679-4568-4f64-965c-2043909764e6,2021-05-26,2,5,PART_1
1328,a52ba679-4568-4f64-965c-2043909764e6,2021-05-26,1,6,PART_2
1329,a52ba679-4568-4f64-965c-2043909764e6,2021-05-26,2,12,PART_2
1330,a52ba679-4568-4f64-965c-2043909764e6,2021-05-26,3,2,PART_2
1331,aa201b4c-2c31-4f3f-bf28-c130cf2ec592,2021-05-26,2,1,PART_2
1332,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,3,1,PART_2
1333,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,2,1,PART_2
1334,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,3,3,PART_3
1335,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,1,2,PART_3
1336,874dcddc-6b3d-46a6-92d0-07d17b1bff52,2021-05-26,2,1,PART_3
1337,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,2,1,PART_3
1338,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,1,4,PART_3
1339,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,1,2,PART_2
1340,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,3,2,PART_2
1341,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,2,1,PART_2
1342,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,1,1,PART_3
1343,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,2,10,PART_3
1344,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,1,1,PART_3
1345,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,1,1,PART_3
1346,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,2,2,PART_3
1347,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,3,1,PART_3
1348,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-26,2,4,PART_4
1349,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-26,1,1,PART_4
1350,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,2,4,PART_1
1351,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,1,2,PART_1
1352,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,1,3,PART_2
1353,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-27,1,2,PART_2
1354,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-27,2,1,PART_2
1355,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,2,1,PART_2
1356,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-27,2,4,PART_2
1357,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,3,1,PART_2
1358,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,1,1,PART_2
1359,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-27,1,1,PART_2
1360,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,2,1,PART_2
1361,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,2,5,PART_3
1362,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2021-05-24,2,1,PART_4
1363,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2021-05-27,2,1,PART_2
1364,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,1,6,PART_3
1365,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,3,4,PART_3
1366,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,2,2,PART_3
1367,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,3,2,PART_3
1368,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2021-05-27,2,1,PART_3
1369,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-27,3,1,PART_3
1370,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-27,2,3,PART_3
1371,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,1,1,PART_3
1372,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,3,1,PART_3
1373,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,2,4,PART_3
1374,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,1,1,PART_4
1375,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-27,3,1,PART_4
1376,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-28,1,2,PART_1
1377,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,2,1,PART_1
1378,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,1,1,PART_1
1379,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-28,1,2,PART_2
1380,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-28,2,1,PART_2
1381,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,2,5,PART_2
1382,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,3,1,PART_2
1383,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-28,2,2,PART_2
1384,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,1,3,PART_2
1385,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,2,1,PART_3
1386,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-28,3,1,PART_3
1387,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-28,2,1,PART_3
1388,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-28,2,1,PART_3
1389,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-26,1,1,PART_2
1390,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-26,2,4,PART_3
1391,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-26,1,2,PART_3
1392,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-27,1,4,PART_2
1393,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-27,3,4,PART_2
1394,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-27,2,2,PART_2
1395,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-27,1,2,PART_3
1396,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-30,1,2,PART_1
1397,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-04-30,2,2,PART_3
1398,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-04,1,2,PART_2
1399,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-04,1,2,PART_3
1400,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-04,2,6,PART_3
1401,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-04,3,2,PART_3
1402,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-06,1,2,PART_2
1403,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-06,1,2,PART_3
1404,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-06,2,4,PART_3
1405,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-06,2,4,PART_4
1406,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-06,1,2,PART_4
1407,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-08,2,2,PART_3
1408,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-09,2,2,PART_1
1409,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-09,2,2,PART_3
1410,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-09,1,4,PART_3
1411,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-21,1,2,PART_2
1412,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-23,2,4,PART_1
1413,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-23,1,8,PART_2
1414,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-23,3,4,PART_2
1415,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-23,2,12,PART_3
1416,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-24,2,2,PART_1
1417,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-24,2,6,PART_2
1418,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-24,1,2,PART_2
1419,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-25,2,10,PART_2
1420,f856f324-d9f5-4fee-b92d-88efe586bc22,2021-05-26,1,2,PART_2
1421,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-29,2,2,PART_1
1422,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,2,3,PART_2
1423,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,3,1,PART_2
1424,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-29,2,1,PART_2
1425,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-29,1,1,PART_2
1426,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,2,4,PART_3
1427,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,1,3,PART_3
1428,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-29,2,2,PART_3
1429,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,3,1,PART_3
1430,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-29,1,1,PART_4
1431,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-29,1,1,PART_3
1432,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-29,2,1,PART_3
1433,afb70012-911c-4dda-a50f-9776ec3010df,2021-05-29,1,1,PART_4
1434,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-30,2,3,PART_2
1435,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-30,3,1,PART_2
1436,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-30,1,1,PART_2
1437,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-30,3,1,PART_2
1438,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,2,12,PART_2
1439,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,1,7,PART_2
1440,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,3,2,PART_2
1441,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,2,12,PART_3
1442,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,1,12,PART_3
1443,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,3,4,PART_3
1444,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-30,2,2,PART_3
1445,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-30,3,1,PART_3
1446,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,3,6,PART_4
1447,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,2,26,PART_4
1448,fc956b51-2108-4081-b863-036167f5f524,2021-05-30,1,21,PART_4
1449,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-31,2,1,PART_1
1450,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,20,PART_2
1451,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,6,PART_2
1452,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-31,2,2,PART_2
1453,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,3,2,PART_2
1454,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,1,10,PART_3
1455,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,13,PART_3
1456,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,3,1,PART_3
1457,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-31,2,2,PART_3
1458,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-05-31,1,1,PART_4
1459,fc956b51-2108-4081-b863-036167f5f524,2021-05-31,2,1,PART_4
1460,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,1,PART_1
1461,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,1,PART_1
1462,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,30,PART_2
1463,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,2,1,PART_2
1464,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,11,PART_2
1465,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,18,PART_3
1466,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,3,8,PART_3
1467,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,2,3,PART_3
1468,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,12,PART_3
1469,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,1,3,PART_3
1470,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,2,2,PART_3
1471,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,1,2,PART_3
1472,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-01,3,2,PART_3
1473,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,3,1,PART_4
1474,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,1,2,PART_4
1475,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-01,2,4,PART_4
1476,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,2,8,PART_4
1477,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,1,6,PART_4
1478,fc956b51-2108-4081-b863-036167f5f524,2021-06-01,3,1,PART_4
1479,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,2,PART_1
1480,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,4,PART_1
1481,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,2,PART_1
1482,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-02,1,1,PART_1
